retail_account,channel_outlet,upc,description,discount_bucket,discount_label,n_promo_weeks,lift_rate_mean,lift_rate_median,lift_rate_p25,lift_rate_p75,lift_tpr_avg,lift_display_avg,lift_feature_avg,discount_avg,arp_avg,base_arp_avg,most_recent_promo,dominant_mechanic,causal_impact_pct,robust_verdict,n_causal_events,best_lift_estimate,estimate_source
PUBLIX,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),30pct_plus,≥30% off,2,0.0093,0.0093,0.0048,0.0138,68.35,17.7,,0.4105,11.4,11.49,2025-12-22T00:00:00.000Z,TPR,,,,0.0093,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),no_promo,No price reduction,1,0.0013,0.0013,0.0013,0.0013,,22.0,,0.0,10.99,10.99,2026-04-06T00:00:00.000Z,Display,,,,0.0013,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,13,0.006,0.0071,0.0029,0.0094,43.0833,41.67,,0.0462,10.98,10.99,2026-04-06T00:00:00.000Z,Display,,,,0.006,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,4,0.2893,0.037,0.0082,0.3181,110.075,88.4667,,0.1668,9.95,10.51,2026-03-30T00:00:00.000Z,Display,,,,0.2893,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),20_30pct,20–30% off,3,0.4712,0.0018,0.0012,0.7064,101.5,134.3,,0.2713,9.98,10.98,2026-03-02T00:00:00.000Z,TPR,,,,0.4712,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,5,0.014,0.0078,0.0054,0.0164,68.46,25.6,,0.3984,10.86,10.97,2026-04-13T00:00:00.000Z,TPR,,,,0.014,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30571,Built Puff Mint Chip Protein Bar 1.41 Oz (4 Pk),no_promo,No price reduction,4,0.0047,0.0053,0.0026,0.0074,,31.15,,0.0,10.99,10.99,2025-12-15T00:00:00.000Z,Display,,,,0.0047,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30577,Built Puff Salted Caramel Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,17,0.0062,0.0056,0.0043,0.0094,25.0,52.65,,0.0262,10.99,10.99,2026-04-06T00:00:00.000Z,Display,,,,0.0062,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30577,Built Puff Salted Caramel Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,5,0.2712,0.0148,0.0115,0.0674,182.42,68.64,,0.1578,10.15,10.61,2026-03-16T00:00:00.000Z,TPR,,,,0.2712,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30577,Built Puff Salted Caramel Protein Bar 1.41 Oz (4 Pk),20_30pct,20–30% off,5,0.2726,0.0032,0.003,0.004,62.12,30.925,,0.2568,10.35,10.96,2026-04-13T00:00:00.000Z,TPR,,,,0.2726,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30577,Built Puff Salted Caramel Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,2,0.0999,0.0999,0.0793,0.1205,151.6,25.45,,0.5445,9.99,10.88,2026-02-23T00:00:00.000Z,TPR,,,,0.0999,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30581,Built Puff Cookies N Cream Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,15,0.0053,0.0052,0.0024,0.0068,32.0308,19.2133,,0.0273,10.98,10.99,2026-04-06T00:00:00.000Z,Display,,,,0.0053,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30581,Built Puff Cookies N Cream Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,5,0.2314,0.0096,0.0065,0.0703,51.34,68.44,,0.1298,10.16,10.62,2026-04-13T00:00:00.000Z,Display,,,,0.2314,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30581,Built Puff Cookies N Cream Protein Bar 1.41 Oz (4 Pk),20_30pct,20–30% off,2,0.66,0.66,0.3301,0.99,67.8,72.2,,0.257,9.48,10.96,2026-03-02T00:00:00.000Z,Display,,,,0.66,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30581,Built Puff Cookies N Cream Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,2,0.0347,0.0347,0.0261,0.0433,125.7,17.55,,0.36,10.64,10.95,2026-02-23T00:00:00.000Z,TPR,,,,0.0347,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30581,Built Puff Cookies N Cream Protein Bar 1.41 Oz (4 Pk),no_promo,No price reduction,5,0.0071,0.0086,0.0051,0.009,,78.16,,0.0,10.99,10.99,2026-02-02T00:00:00.000Z,Display,,,,0.0071,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30615,Built Puff Chocolatey Hazelnut  1.41oz,0_10pct,<10% off,5,0.1506,0.1413,0.1133,0.1973,50.48,71.06,,0.0622,2.62,2.67,2025-12-08T00:00:00.000Z,Display,,,,0.1506,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30615,Built Puff Chocolatey Hazelnut  1.41oz,10_20pct,10–20% off,2,0.4628,0.4628,0.2967,0.6289,58.2,106.45,97.8,0.1385,2.29,2.5,2025-12-15T00:00:00.000Z,Display,,,,0.4628,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30615,Built Puff Chocolatey Hazelnut  1.41oz,20_30pct,20–30% off,4,0.2279,0.2367,0.1401,0.3201,68.575,35.9333,,0.2548,2.16,2.64,2026-04-13T00:00:00.000Z,Display,,,,0.2279,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30615,Built Puff Chocolatey Hazelnut  1.41oz,30pct_plus,≥30% off,9,0.3788,0.2362,0.202,0.4876,144.9889,27.85,97.9,0.3917,2.09,2.58,2026-04-06T00:00:00.000Z,TPR,,,,0.3788,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30615,Built Puff Chocolatey Hazelnut  1.41oz,no_promo,No price reduction,1,0.026,0.026,0.026,0.026,,47.1,,0.0,1.74,1.74,2026-02-23T00:00:00.000Z,Display,,,,0.026,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,0_10pct,<10% off,24,0.0739,0.0773,0.0494,0.0945,48.3652,43.6583,,0.0168,2.69,2.7,2026-04-06T00:00:00.000Z,Display,,,,0.0739,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,10_20pct,10–20% off,1,0.3248,0.3248,0.3248,0.3248,41.1,64.8,,0.107,2.47,2.68,2025-12-29T00:00:00.000Z,Display,,,,0.3248,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,20_30pct,20–30% off,3,1.3188,1.4993,1.214,1.5138,83.7667,144.4667,153.1,0.254,2.01,2.68,2026-04-13T00:00:00.000Z,Display,,,,1.3188,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,30pct_plus,≥30% off,1,5.0,5.0,5.0,5.0,581.5,632.7,596.4,0.43,1.53,2.69,2026-01-19T00:00:00.000Z,Display,,,,5.0,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30646,Built Puff Peanut Butter Cup Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,1,,,,,0.0,,,0.051,10.99,10.99,2026-04-06T00:00:00.000Z,Unknown,,,,,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30646,Built Puff Peanut Butter Cup Protein Bar 1.41 Oz (4 Pk),20_30pct,20–30% off,1,0.0062,0.0062,0.0062,0.0062,84.1,,,0.244,10.94,10.98,2026-04-13T00:00:00.000Z,TPR,,,,0.0062,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30646,Built Puff Peanut Butter Cup Protein Bar 1.41 Oz (4 Pk),30pct_plus,≥30% off,1,0.0019,0.0019,0.0019,0.0019,53.4,,,0.434,10.96,10.99,2026-03-30T00:00:00.000Z,TPR,,,,0.0019,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30651,Built Protein Bar Puff Sour Peach 1.45 Oz,0_10pct,<10% off,2,0.3175,0.3175,0.286,0.3489,53.55,88.8,,0.085,2.64,2.78,2026-02-16T00:00:00.000Z,Display,,,,0.3175,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30651,Built Protein Bar Puff Sour Peach 1.45 Oz,10_20pct,10–20% off,1,0.2042,0.2042,0.2042,0.2042,41.6,88.0,,0.133,2.51,2.67,2026-02-23T00:00:00.000Z,Display,,,,0.2042,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30651,Built Protein Bar Puff Sour Peach 1.45 Oz,20_30pct,20–30% off,2,0.2386,0.2386,0.1763,0.3009,50.55,46.2,,0.261,2.24,2.61,2026-04-13T00:00:00.000Z,Display,,,,0.2386,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30651,Built Protein Bar Puff Sour Peach 1.45 Oz,30pct_plus,≥30% off,5,0.2059,0.2027,0.1754,0.2241,106.68,31.0333,,0.4442,2.26,2.67,2026-04-06T00:00:00.000Z,TPR,,,,0.2059,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30653,Built Puff Sour Blu Razz Blast Bar 1.45 Oz,0_10pct,<10% off,2,0.2829,0.2829,0.2617,0.3041,38.2,89.35,,0.0775,2.66,2.76,2026-02-16T00:00:00.000Z,Display,,,,0.2829,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30653,Built Puff Sour Blu Razz Blast Bar 1.45 Oz,10_20pct,10–20% off,4,0.0758,0.0569,0.0296,0.1032,49.65,70.875,,0.1568,2.61,2.68,2026-03-23T00:00:00.000Z,Display,,,,0.0758,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30653,Built Puff Sour Blu Razz Blast Bar 1.45 Oz,20_30pct,20–30% off,4,0.3657,0.0248,0.0081,0.3824,80.5,51.2333,,0.2488,2.49,2.67,2026-04-13T00:00:00.000Z,Display,,,,0.3657,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30655,Built Puff Sour Green Apple Crush Bar 1.45 Oz,0_10pct,<10% off,2,0.2625,0.2625,0.2234,0.3016,55.45,93.7,,0.084,2.64,2.74,2026-02-16T00:00:00.000Z,Display,,,,0.2625,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30655,Built Puff Sour Green Apple Crush Bar 1.45 Oz,10_20pct,10–20% off,3,0.0977,0.0536,0.0306,0.1427,55.2,81.1667,,0.1637,2.59,2.69,2026-04-06T00:00:00.000Z,Display,,,,0.0977,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30655,Built Puff Sour Green Apple Crush Bar 1.45 Oz,20_30pct,20–30% off,4,0.2604,0.062,0.0152,0.3071,73.225,68.225,,0.2788,2.45,2.67,2026-04-13T00:00:00.000Z,Display,,,,0.2604,observational
PUBLIX,CONVENTIONAL|FOOD,08-40229-30655,Built Puff Sour Green Apple Crush Bar 1.45 Oz,30pct_plus,≥30% off,1,0.1038,0.1038,0.1038,0.1038,103.3,49.2,,0.352,2.47,2.66,2026-03-09T00:00:00.000Z,TPR,,,,0.1038,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,0_10pct,<10% off,26,0.4832,0.4929,0.2511,0.628,,,,0.0644,3.28,3.46,2025-04-28T00:00:00.000Z,Unknown,,,,0.4832,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,10_20pct,10–20% off,4,0.1934,0.1905,0.1234,0.2619,,,,0.1295,2.94,3.11,2024-12-09T00:00:00.000Z,Unknown,,,,0.1934,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,30pct_plus,≥30% off,2,,,,,,,,0.418,3.3,3.4,2025-10-20T00:00:00.000Z,Unknown,,,,,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30071,Built Double Chocolate Fudge Bar 1.69oz,0_10pct,<10% off,23,0.4556,0.4815,0.2361,0.6548,,,,0.0651,3.23,3.43,2025-04-21T00:00:00.000Z,Unknown,,,,0.4556,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30071,Built Double Chocolate Fudge Bar 1.69oz,10_20pct,10–20% off,3,0.125,0.125,0.125,0.125,,,,0.1717,3.09,3.26,2024-12-09T00:00:00.000Z,Unknown,,,,0.125,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30071,Built Double Chocolate Fudge Bar 1.69oz,30pct_plus,≥30% off,1,,,,,,,,0.369,2.68,3.51,2024-10-14T00:00:00.000Z,Unknown,,,,,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30119,Built Satled Caramel Bar 1.69oz,0_10pct,<10% off,29,0.4248,0.3906,0.1656,0.6255,,,,0.0627,3.28,3.44,2025-04-21T00:00:00.000Z,Unknown,,,,0.4248,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30119,Built Satled Caramel Bar 1.69oz,10_20pct,10–20% off,3,0.1774,0.1774,0.1233,0.2316,,,,0.1303,2.82,2.97,2024-12-09T00:00:00.000Z,Unknown,,,,0.1774,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30119,Built Satled Caramel Bar 1.69oz,30pct_plus,≥30% off,1,,,,,,,,0.329,3.36,3.62,2024-10-07T00:00:00.000Z,Unknown,,,,,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30130,Built Cookies & Cream Bar 1.69oz,0_10pct,<10% off,30,0.3583,0.3422,0.1808,0.4812,,,,0.0654,3.28,3.46,2025-04-28T00:00:00.000Z,Unknown,,,,0.3583,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30130,Built Cookies & Cream Bar 1.69oz,10_20pct,10–20% off,2,0.1438,0.1438,0.1275,0.1601,,,,0.1865,3.06,3.36,2024-12-09T00:00:00.000Z,Unknown,,,,0.1438,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30130,Built Cookies & Cream Bar 1.69oz,20_30pct,20–30% off,8,0.0553,0.0553,0.0553,0.0553,,,,0.2,3.06,3.75,2025-09-01T00:00:00.000Z,Unknown,,,,0.0553,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30130,Built Cookies & Cream Bar 1.69oz,30pct_plus,≥30% off,3,0.0526,0.0526,0.0526,0.0526,,,,0.3523,3.28,3.63,2024-10-14T00:00:00.000Z,Unknown,,,,0.0526,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30333,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz,0_10pct,<10% off,2,0.1905,0.1905,0.119,0.2619,,,,0.073,3.37,3.42,2026-01-26T00:00:00.000Z,Unknown,,,,0.1905,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,0_10pct,<10% off,32,0.4666,0.338,0.0999,0.6818,,,,0.0673,3.24,3.4,2026-03-09T00:00:00.000Z,Unknown,1284.21,ROBUST,1.0,1284.21,causal_robust
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,10_20pct,10–20% off,1,,,,,,,,0.12,3.69,3.75,2025-08-11T00:00:00.000Z,Unknown,1284.21,ROBUST,1.0,1284.21,causal_robust
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,20_30pct,20–30% off,1,,,,,,,,0.233,3.57,3.64,2025-10-20T00:00:00.000Z,Unknown,1284.21,ROBUST,1.0,1284.21,causal_robust
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30362,Built Puff Brownie Batter Protein Bar 1.41 Oz,30pct_plus,≥30% off,5,,,,,,,,0.349,3.53,3.65,2024-11-04T00:00:00.000Z,Unknown,1284.21,ROBUST,1.0,1284.21,causal_robust
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30380,Built Puff Brownie Batter Protein Bar 1.41 Oz (4 Pk),0_10pct,<10% off,5,,,,,,,,0.0626,10.62,11.19,2026-03-16T00:00:00.000Z,Unknown,,,,,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),10_20pct,10–20% off,1,,,,,,,,0.12,13.42,15.25,2026-03-30T00:00:00.000Z,Unknown,,,,,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30381,Built Puff Coconut Protein Bar 1.41 Oz (4 Pk),20_30pct,20–30% off,1,0.2857,0.2857,0.2857,0.2857,,,,0.26,12.63,13.5,2025-04-21T00:00:00.000Z,Unknown,,,,0.2857,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30432,Built Puff Mint Chip Protein Bar 1.41 Oz,0_10pct,<10% off,2,0.0526,0.0526,0.0526,0.0526,,,,0.078,2.82,2.84,2026-03-09T00:00:00.000Z,Unknown,,,,0.0526,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30449,Built Peanut Butter Puff 1.41oz,0_10pct,<10% off,19,0.3071,0.1473,0.1129,0.4895,,,,0.0705,3.35,3.53,2025-04-21T00:00:00.000Z,Unknown,,,,0.3071,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30449,Built Peanut Butter Puff 1.41oz,10_20pct,10–20% off,1,0.4151,0.4151,0.4151,0.4151,,,,0.109,3.29,3.66,2024-12-09T00:00:00.000Z,Unknown,,,,0.4151,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30449,Built Peanut Butter Puff 1.41oz,30pct_plus,≥30% off,3,0.0175,0.0175,0.0175,0.0175,,,,0.336,3.57,3.67,2024-10-07T00:00:00.000Z,Unknown,,,,0.0175,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30550,Built Puff Cookies N Cream Protein Bar 1.41 Oz,0_10pct,<10% off,2,,,,,,,,0.078,2.33,2.48,2026-01-26T00:00:00.000Z,Unknown,,,,,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30558,Built Puff Cookie Dough Chunk Protein Bar 1.55 Oz (4 Pk),0_10pct,<10% off,4,,,,,,,,0.061,10.88,11.59,2026-03-23T00:00:00.000Z,Unknown,,,,,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,0_10pct,<10% off,1,,,,,,,,0.078,3.19,3.21,2026-03-16T00:00:00.000Z,Unknown,,,,,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,10_20pct,10–20% off,1,0.1055,0.1055,0.1055,0.1055,,,,0.156,2.8,2.91,2026-03-02T00:00:00.000Z,Unknown,,,,0.1055,observational
PYRAMID FOODS,REGIONAL & INDEP GROCERY,08-40229-30642,Built Puff Peanut Butter Protein Bar 1.41 Oz,30pct_plus,≥30% off,6,0.4335,0.3061,0.2549,0.6364,,,,0.4108,2.57,3.03,2026-02-23T00:00:00.000Z,Unknown,,,,0.4335,observational
QUEENS PRICE CHOPPER,REGIONAL & INDEP GROCERY,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,0_10pct,<10% off,4,0.4074,0.363,0.136,0.6343,,,,0.0772,2.52,2.64,2026-03-02T00:00:00.000Z,Unknown,,,,0.4074,observational
QUEENS PRICE CHOPPER,REGIONAL & INDEP GROCERY,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,10_20pct,10–20% off,6,0.0845,0.0845,0.0667,0.1022,,,,0.145,2.42,2.64,2026-03-16T00:00:00.000Z,Unknown,,,,0.0845,observational
QUEENS PRICE CHOPPER,REGIONAL & INDEP GROCERY,08-40229-30034,Built Puff Salted Caramel Protein Bar 1.41 Oz,20_30pct,20–30% off,8,0.8107,0.6368,0.4593,1.161,,,,0.2507,2.03,2.66,2026-01-19T00:00:00.000Z,Unknown,,,,0.8107,observational
QUEENS PRICE CHOPPER,REGIONAL & INDEP GROCERY,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,0_10pct,<10% off,13,0.4777,0.3453,0.2903,0.5686,,,,0.0733,2.5,2.67,2026-03-02T00:00:00.000Z,Unknown,,,,0.4777,observational
QUEENS PRICE CHOPPER,REGIONAL & INDEP GROCERY,08-40229-30037,Built Puff Coconut Protein Bar 1.41 Oz,20_30pct,20–30% off,10,0.6104,0.5686,0.4545,0.7582,,,,0.2516,2.0,2.62,2026-03-16T00:00:00.000Z,Unknown,,,,0.6104,observational
QUEENS PRICE CHOPPER,REGIONAL & INDEP GROCERY,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,0_10pct,<10% off,1,,,,,,,,0.074,2.49,2.69,2026-02-23T00:00:00.000Z,Unknown,,,,,observational
QUEENS PRICE CHOPPER,REGIONAL & INDEP GROCERY,08-40229-30050,Built Puff Churro Protein Bar 1.41 Oz,20_30pct,20–30% off,4,0.2727,0.2727,0.2727,0.2727,,,,0.257,2.0,2.13,2026-01-19T00:00:00.000Z,Unknown,,,,0.2727,observational
QUEENS PRICE CHOPPER,REGIONAL & INDEP GROCERY,08-40229-30119,Built Satled Caramel Bar 1.69oz,0_10pct,<10% off,11,0.7651,0.6637,0.2694,1.2727,,,,0.0742,2.5,2.69,2025-04-07T00:00:00.000Z,Unknown,,,,0.7651,observational
