TABLE_QUALIFIER,TABLE_OWNER,TABLE_NAME,table_userdata,table_remarks,COLUMN_NAME,DATA_TYPE,TYPE_NAME,OA_LENGTH,OA_PRECISION,OA_NULLABLE,col_userdata,col_remarks
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_037,93,TIMESTAMP,7,7,1,CV--------------|None,Earliest Ship Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_038,93,TIMESTAMP,7,7,1,CV--------------|None,Latest Ship Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_063,93,TIMESTAMP,7,7,1,CV--------------|None,Latest Delivery Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_064,93,TIMESTAMP,7,7,1,CV--------------|None,Earliest Delivery Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_067,93,TIMESTAMP,7,7,1,CV--------------|None,Current Scheduled Delivery
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_069,93,TIMESTAMP,7,7,1,CV--------------|None,Promised for Delivery Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_097,93,TIMESTAMP,7,7,1,CV--------------|None,Document/Transaction Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_118,93,TIMESTAMP,7,7,1,CV--------------|None,Requested Pickup Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_date_ors,93,TIMESTAMP,7,7,1,CV--------------|None,Date Order Received Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_deliverydate,93,TIMESTAMP,7,7,1,CV--------------|None,Actual Delivery Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_department,-9,VARCHAR2,600,4000,1,CV--------------|None,Department
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_departmentdescription,-9,VARCHAR2,600,4000,1,CV--------------|None,Department Description
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_division,-9,VARCHAR2,600,4000,1,CV--------------|None,Division
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_equipmentdescriptioncode,-9,VARCHAR2,600,4000,1,CV--------------|None,Equipment Description Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_foblocationdescription,-9,VARCHAR2,600,4000,1,CV--------------|None,FOB Description
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_foblocationqualifier,-9,VARCHAR2,600,4000,1,CV--------------|None,FOB Qualifier
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_fobpaycode,-9,VARCHAR2,600,4000,1,CV--------------|None,Shipment Transportation Terms
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_gen_noteinformationfield,-9,VARCHAR2,8000,4000,1,CV--------------|None,General Notes
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_gft_noteinformationfield,-9,VARCHAR2,8000,4000,1,CV--------------|None,Gift Notes
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_gift_registry_number,-9,VARCHAR2,600,4000,1,CV--------------|None,Gift Registry Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_gst_tax,-9,VARCHAR2,600,4000,1,CV--------------|None,GST Tax
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ic_contactemail,-9,VARCHAR2,8000,4000,1,CV--------------|None,Information Contact Email
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ic_contactfax,-9,VARCHAR2,600,4000,1,CV--------------|None,Information Contact Fax
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ic_contactname,-9,VARCHAR2,600,4000,1,CV--------------|None,Information Contact Name
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ic_contactphone,-9,VARCHAR2,600,4000,1,CV--------------|None,Information Contact Phone
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_jobnumber,-9,VARCHAR2,600,4000,1,CV--------------|None,Job Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_lbl_msg,-9,VARCHAR2,600,4000,1,CV---C----------|None,SPS Label Message
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_lst_tax,-9,VARCHAR2,600,4000,1,CV--------------|None,LST Tax
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_masterbilloflading,-9,VARCHAR2,600,4000,1,CV--------------|None,Master Bill of Lading Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_order_wgt_qual,-9,VARCHAR2,600,4000,1,CV--------------|None,Order Weight Qualifier
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_orderby_address1,-9,VARCHAR2,600,4000,1,CV--------------|None,Ordered By Address 1
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_orderby_address2,-9,VARCHAR2,600,4000,1,CV--------------|None,Ordered By Address 2
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_orderby_address_code,-9,VARCHAR2,600,4000,1,CV--------------|None,Ordered By Address Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_orderby_address_qualifier,-9,VARCHAR2,600,4000,1,CV--------------|None,Ordered By Address Qualifier
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_orderby_city,-9,VARCHAR2,600,4000,1,CV--------------|None,Ordered By City
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_orderby_name,-9,VARCHAR2,600,4000,1,CV--------------|None,Ordered By Address Name
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_orderby_postal_code,-9,VARCHAR2,600,4000,1,CV--------------|None,Ordered By Postal Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_orderby_state,-9,VARCHAR2,600,4000,1,CV--------------|None,Ordered By State
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_package_data_source,-5,BIGINT,8,38,1,CV--D-----------|None,SPS Package Data Source
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_package_notes,-9,VARCHAR2,8000,4000,1,CV--------------|None,Package Notes
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_package_validation_bypass,-8,CHAR,2,1,1,CV--------------|None,Bypass SPS Validation Scripts
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_packing_slip,-5,BIGINT,8,38,1,CV--D-----------|None,SPS Packing Slip
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_packing_slip_pdf_link,-9,VARCHAR2,8000,4000,1,CV--------------|None,SPS Packing Slip PDF Link
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_packinglistnumber,-9,VARCHAR2,600,4000,1,CV--------------|None,Packing List Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_paymenttype,-9,VARCHAR2,600,4000,1,CV--------------|None,Payment Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_planning_number,-9,VARCHAR2,600,4000,1,CV--------------|None,Load Planning Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_potype,-9,VARCHAR2,600,4000,1,CV--------------|None,PO Type
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_prn_noteinformationfield,-9,VARCHAR2,8000,4000,1,CV--------------|None,Personalization Notes
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_promotiondealnumb,-9,VARCHAR2,600,4000,1,CV--------------|None,Promotion Deal Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_pst_tax,-9,VARCHAR2,600,4000,1,CV--------------|None,PST Tax
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_purchaseorderdate,93,TIMESTAMP,7,7,1,CV--------------|None,PO Date
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_receipt_number,-9,VARCHAR2,600,4000,1,CV--------------|None,Receipt Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_reference_ah,-9,VARCHAR2,600,4000,1,CV--------------|None,Agreement Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_reference_dk,-9,VARCHAR2,600,4000,1,CV--------------|None,Dock Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_reference_mr,-9,VARCHAR2,600,4000,1,CV--------------|None,Merchandise Type Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_reference_yd,-9,VARCHAR2,600,4000,1,CV--------------|None,Buyer Identification
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_releasenumber,-9,VARCHAR2,600,4000,1,CV--------------|None,Release No
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_address1,-9,VARCHAR2,600,4000,1,CV--------------|None,Return Address 1
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_address2,-9,VARCHAR2,600,4000,1,CV--------------|None,Return Address 2
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_address_code,-9,VARCHAR2,600,4000,1,CV--------------|None,Return Address Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_address_qualifier,-9,VARCHAR2,600,4000,1,CV--------------|None,Return Address Qualifier
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_city,-9,VARCHAR2,600,4000,1,CV--------------|None,Return City
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_country,-9,VARCHAR2,600,4000,1,CV--------------|None,Return Country
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_instructions,-9,VARCHAR2,8000,4000,1,CV--------------|None,Return Instructions
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_name,-9,VARCHAR2,600,4000,1,CV--------------|None,Return Name
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_postal_code,-9,VARCHAR2,600,4000,1,CV--------------|None,Return Postal Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_return_state,-9,VARCHAR2,600,4000,1,CV--------------|None,Return State
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_address1,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To Address1
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_address2,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To Address2
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_addresslocationnumber,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_addressname,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To Address Name
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_city,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To City
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_country,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To Country
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_locationcodequalifier,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To Code Qualifier
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_postalcode,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To Postal Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ri_state,-9,VARCHAR2,600,4000,1,CV--------------|None,Remit To State
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_routingkey,-9,VARCHAR2,600,4000,1,CV--------------|None,SPS Routing Key
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_seal_number,-9,VARCHAR2,600,4000,1,CV--------------|None,Seal Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_servicelevelcode,-9,VARCHAR2,600,4000,1,CV--------------|None,Service Level Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_sf_addresslocationnumber,-9,VARCHAR2,600,4000,1,CV--------------|None,Ship From Address Location Number
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_ship_qty_packing_code,-5,BIGINT,8,38,1,CV--D-----------|None,Shipment Qty Packing Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_shipment_wgt_qual,-9,VARCHAR2,600,4000,1,CV--------------|None,Shipment Weight Qualifier
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_shipmentid,-9,VARCHAR2,600,4000,1,CV--------------|None,Shipment ID
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_shp_noteinformationfield,-9,VARCHAR2,600,4000,1,CV--------------|None,Shipping Instructions
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_address1,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To Address 1
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_address2,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To Address 2
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_address_code,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To Address Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_address_qualifier,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To Address Qualifier
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_city,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To City
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_country,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To Country
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_name,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To Name
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_postal_code,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To Postal Code
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_soldto_state,-9,VARCHAR2,600,4000,1,CV--------------|None,Sold To State
"Built Brands, LLC",Developer - SuiteAnalytics Connect,VendorPayment,SVMD------------|A/P,Bill Payment,custbody_sps_spe_noteinformationfield,-9,VARCHAR2,600,4000,1,CV--------------|None,Special Instructions
